din_instante,vento_10m_ms,vento_100m_ms,ssrd_wm2,hora
2024-01-20 15:00:00,3.909631409841474,4.762070527807482,757.204375,15
2024-01-20 16:00:00,3.935475545502019,4.7958555777904674,782.6066666666667,16
2024-01-20 17:00:00,3.973647324784136,4.849869827064728,745.41625,17
2024-01-20 18:00:00,3.9914112938055095,4.884208746627342,660.213125,18
2024-01-20 19:00:00,4.006066736120807,4.92940653630593,531.2202430555556,19
2024-01-20 20:00:00,4.013099892881677,4.981022417765976,376.14145833333333,20
2024-01-20 21:00:00,3.9538158350152295,5.036915016496695,218.87717013888889,21
2024-01-20 22:00:00,3.787207950049758,5.071117128409422,94.45038194444444,22
2024-01-20 23:00:00,3.8052681712740366,5.219196765999617,24.310347222222223,23
2024-01-21 00:00:00,3.8817753281547223,5.366967162931166,1.6522763400607638,0
2024-01-21 01:00:00,3.9134850096119957,5.446054716171542,3.733670132027732e-05,1
2024-01-21 02:00:00,3.9277374292223364,5.477202159364966,0.0,2
2024-01-21 03:00:00,3.920538418262571,5.463898397485527,0.0,3
2024-01-21 04:00:00,3.903193360994815,5.434402828441354,0.0,4
2024-01-21 05:00:00,3.8750160384055166,5.382106641214768,0.0,5
2024-01-21 06:00:00,3.8512845712253516,5.33386472662706,0.0,6
2024-01-21 07:00:00,3.8447196574434366,5.297998697929621,0.0,7
2024-01-21 08:00:00,3.8443393769419583,5.282421779449619,0.5104643079969619,8
2024-01-21 09:00:00,3.860423209831849,5.280783040124717,15.000960286458334,9
2024-01-21 10:00:00,3.9570822620628143,5.296807126203036,73.46197916666667,10
2024-01-21 11:00:00,4.048175706553937,5.2164903142572605,189.8642361111111,11
2024-01-21 12:00:00,4.134125343641127,5.157778388330544,348.2889583333333,12
2024-01-21 13:00:00,4.195149732669228,5.130789004803487,513.7171180555556,13
2024-01-21 14:00:00,4.220603859012144,5.122242010430437,647.820625,14
2024-01-21 15:00:00,4.214063537237335,5.098338816082025,728.5361111111112,15
2024-01-21 16:00:00,4.212388611304985,5.08746518623141,748.36125,16
2024-01-21 17:00:00,4.214467035120519,5.09507902827062,734.9047222222222,17
2024-01-21 18:00:00,4.23581304501211,5.130718758473489,647.8809027777778,18
2024-01-21 19:00:00,4.265622540648749,5.196698603906653,520.1691319444444,19
2024-01-21 20:00:00,4.3056368327231915,5.304503358897028,369.85368055555557,20
2024-01-21 21:00:00,4.243409232551097,5.362446225112062,211.64541666666668,21
2024-01-21 22:00:00,4.16358670317181,5.502133063989889,90.36977430555555,22
2024-01-21 23:00:00,4.172056823714224,5.625728475404823,23.31593315972222,23
2024-01-22 00:00:00,4.199510758405986,5.701646679561441,1.6317679850260416,0
2024-01-22 01:00:00,4.182981030626449,5.68710428475148,2.4483081781201893e-05,1
2024-01-22 02:00:00,4.145221218901074,5.636504066292034,0.0,2
2024-01-22 03:00:00,4.101341996398157,5.574454101337801,0.0,3
2024-01-22 04:00:00,4.063820009362499,5.517807431043035,0.0,4
2024-01-22 05:00:00,4.036876897866034,5.477911734011066,0.0,5
2024-01-22 06:00:00,4.021054831838654,5.447444174879853,0.0,6
2024-01-22 07:00:00,4.004299968222402,5.4167711980046285,0.0,7
2024-01-22 08:00:00,4.008317457738909,5.4158497615539885,0.3793206787109375,8
2024-01-22 09:00:00,4.00477355936544,5.4025451162646005,13.764532335069445,9
2024-01-22 10:00:00,4.071320650866029,5.393472430566388,72.4919140625,10
2024-01-22 11:00:00,4.14175985193161,5.305124845037322,189.53399305555556,11
2024-01-22 12:00:00,4.207080410512017,5.2381114300040945,346.01961805555555,12
2024-01-22 13:00:00,4.268898718984772,5.217021404944768,499.73805555555555,13
2024-01-22 14:00:00,4.303906029707333,5.215189485512284,627.2227777777778,14
2024-01-22 15:00:00,4.320692554658634,5.222035020409621,709.96375,15
2024-01-22 16:00:00,4.331923198494198,5.234194997433131,737.7288194444444,16
2024-01-22 17:00:00,4.351920806495193,5.26762719520291,712.4224305555556,17
2024-01-22 18:00:00,4.392056996824549,5.335794856980472,639.7190972222222,18
2024-01-22 19:00:00,4.434405480980446,5.430029695627069,506.20899305555554,19
2024-01-22 20:00:00,4.450675018565857,5.513575449482361,361.45524305555557,20
2024-01-22 21:00:00,4.378757434008046,5.548042068729309,206.67430555555555,21
2024-01-22 22:00:00,4.265496289793168,5.679847520318851,90.60232638888888,22
2024-01-22 23:00:00,4.215727543935022,5.725645167734019,24.031006944444446,23
2024-01-23 00:00:00,4.189368712267335,5.71885883677939,1.5562076822916666,0
2024-01-23 01:00:00,4.1639819992429095,5.6852434487499535,1.6526080047090847e-05,1
2024-01-23 02:00:00,4.1291341814635025,5.641250048334818,0.0,2
2024-01-23 03:00:00,4.09410783656848,5.59746682808818,0.0,3
2024-01-23 04:00:00,4.0606501655471945,5.552506796791181,0.0,4
2024-01-23 05:00:00,4.031550682424935,5.511344073574587,0.0,5
2024-01-23 06:00:00,4.004604157305709,5.477978097226396,0.0,6
2024-01-23 07:00:00,3.987351149617127,5.4534276513784645,0.0,7
2024-01-23 08:00:00,3.972846030740178,5.4264138170565035,0.332687750922309,8
2024-01-23 09:00:00,3.9669057334397793,5.404076957392435,14.206207682291666,9
2024-01-23 10:00:00,4.006335281028459,5.340435890709703,71.17162326388889,10
2024-01-23 11:00:00,4.1083154070301084,5.273760151566095,183.53586805555557,11
2024-01-23 12:00:00,4.2018942254354466,5.228446964416022,336.4532986111111,12
2024-01-23 13:00:00,4.26743025289223,5.213407216168888,491.39489583333335,13
